,Date,ROI,GCC_90p,GCC_mean
103,2025-06-21,ROI_3,0.413021,0.4028177
104,2025-06-21,ROI_1,0.41120216,0.40265486
105,2025-06-24,ROI_2,0.4076568,0.3970599
106,2025-06-24,ROI_3,0.40449694,0.39646316
107,2025-06-24,ROI_1,0.4006669,0.3950028
108,2025-06-27,ROI_2,0.4118851,0.4042118
109,2025-06-27,ROI_3,0.40873483,0.4015025
110,2025-06-27,ROI_1,0.40709507,0.40063617
111,2025-06-30,ROI_2,0.41744035,0.3996853
112,2025-06-30,ROI_3,0.41077873,0.39858502
113,2025-06-30,ROI_1,0.41001382,0.39757884
114,2025-07-03,ROI_2,0.41761366,0.40372077
115,2025-07-03,ROI_3,0.40787497,0.3994795
116,2025-07-03,ROI_1,0.40873587,0.39917758
117,2025-07-06,ROI_2,0.40866524,0.39824048
118,2025-07-06,ROI_3,0.40768808,0.3963462
119,2025-07-06,ROI_1,0.40486562,0.3930313
120,2025-07-09,ROI_2,0.41631776,0.40244302
121,2025-07-09,ROI_3,0.41102812,0.4006306
122,2025-07-09,ROI_1,0.4123562,0.40033725
123,2025-07-12,ROI_2,0.4129135,0.4037065
124,2025-07-12,ROI_3,0.40876913,0.4000881
125,2025-07-12,ROI_1,0.40907633,0.39977017
126,2025-07-15,ROI_2,0.41547072,0.4047967
127,2025-07-15,ROI_3,0.4073271,0.4028649
128,2025-07-15,ROI_1,0.40818468,0.40217733
129,2025-07-18,ROI_2,0.4156862,0.4051186
130,2025-07-18,ROI_3,0.40759763,0.40050614
131,2025-07-18,ROI_1,0.4060422,0.39982927
132,2025-07-21,ROI_2,0.41312805,0.4054718
133,2025-07-21,ROI_3,0.4067893,0.399449
134,2025-07-21,ROI_1,0.40680587,0.39868206
135,2025-07-24,ROI_2,0.40867952,0.40299425
136,2025-07-24,ROI_3,0.40036166,0.3986717
137,2025-07-24,ROI_1,0.40172312,0.39738765
138,2025-07-27,ROI_2,0.4100936,0.40326926
139,2025-07-27,ROI_3,0.4017375,0.39722666
140,2025-07-27,ROI_1,0.40155497,0.39511162
141,2025-07-30,ROI_2,0.40486318,0.39779478
142,2025-07-30,ROI_3,0.3988677,0.39144006
143,2025-07-30,ROI_1,0.39832717,0.38992408
144,2025-08-02,ROI_2,0.40951386,0.40154436
145,2025-08-02,ROI_3,0.4008968,0.39380077
146,2025-08-02,ROI_1,0.39803153,0.3906564
147,2025-08-05,ROI_2,0.40305337,0.39417273
148,2025-08-05,ROI_3,0.39773336,0.38859493
149,2025-08-05,ROI_1,0.395195,0.386612
150,2025-08-08,ROI_2,0.4139128,0.40124005
151,2025-08-08,ROI_3,0.40706834,0.39672437
152,2025-08-08,ROI_1,0.4054162,0.39364782
153,2025-08-11,ROI_2,0.40839794,0.39708784
154,2025-08-11,ROI_3,0.39858937,0.39110357
155,2025-08-11,ROI_1,0.39750758,0.38800538
156,2025-08-14,ROI_2,0.4191995,0.4022065
157,2025-08-14,ROI_3,0.40414384,0.39317673
158,2025-08-14,ROI_1,0.3999102,0.38924122
159,2025-08-17,ROI_2,0.4105808,0.39807
160,2025-08-17,ROI_3,0.3993731,0.39015946
161,2025-08-17,ROI_1,0.39515337,0.38610107
162,2025-08-20,ROI_2,0.41632763,0.39660832
163,2025-08-20,ROI_3,0.3961105,0.38537276
164,2025-08-20,ROI_1,0.39057478,0.38180956
165,2025-08-23,ROI_2,0.4101376,0.39849323
166,2025-08-23,ROI_3,0.3927567,0.38777012
167,2025-08-23,ROI_1,0.3899721,0.38461554
168,2025-08-26,ROI_2,0.41048637,0.3993367
169,2025-08-26,ROI_3,0.40032005,0.3883317
170,2025-08-26,ROI_1,0.3948579,0.384412
171,2025-08-29,ROI_2,0.40377155,0.3925354
172,2025-08-29,ROI_3,0.3987781,0.38627407
173,2025-08-29,ROI_1,0.39540944,0.38015568
174,2025-09-01,ROI_2,0.40449116,0.39341825
175,2025-09-01,ROI_3,0.3936644,0.3842774
176,2025-09-01,ROI_1,0.39047322,0.38178906
177,2025-09-04,ROI_2,0.40426302,0.39466318
178,2025-09-04,ROI_3,0.3987854,0.3884349
179,2025-09-04,ROI_1,0.39554542,0.38536003
180,2025-09-07,ROI_2,0.40522227,0.39674982
181,2025-09-07,ROI_3,0.3921737,0.38606274
182,2025-09-07,ROI_1,0.39037985,0.38306317
183,2025-09-10,ROI_2,0.4086973,0.3947789
184,2025-09-10,ROI_3,0.39267805,0.38646737
185,2025-09-10,ROI_1,0.39016876,0.38307184
186,2025-09-13,ROI_2,0.39936522,0.39354107
187,2025-09-13,ROI_3,0.3930016,0.3847608
188,2025-09-13,ROI_1,0.38639987,0.3796328
189,2025-09-16,ROI_2,0.402619,0.39087647
190,2025-09-16,ROI_3,0.39401278,0.38474765
191,2025-09-16,ROI_1,0.3882899,0.37926033
192,2025-09-19,ROI_2,0.39551255,0.38978747
193,2025-09-19,ROI_3,0.3928316,0.382637
194,2025-09-19,ROI_1,0.3887869,0.37999845
195,2025-09-22,ROI_2,0.4125905,0.3989994
196,2025-09-22,ROI_3,0.39743862,0.3868494
197,2025-09-22,ROI_1,0.39217386,0.38363788
198,2025-09-25,ROI_2,0.40822586,0.39776114
199,2025-09-25,ROI_3,0.39497238,0.38431528
200,2025-09-25,ROI_1,0.38939184,0.38124388
201,2025-09-28,ROI_2,0.41124478,0.39772978
202,2025-09-28,ROI_3,0.39552233,0.38552836
203,2025-09-28,ROI_1,0.39017168,0.38252157
204,2025-10-01,ROI_2,0.4041406,0.39002278
205,2025-10-01,ROI_3,0.39190695,0.37951034
206,2025-10-01,ROI_1,0.38637263,0.37724283
207,2025-10-04,ROI_2,0.39939278,0.3879269
208,2025-10-04,ROI_3,0.3847675,0.3766554
209,2025-10-04,ROI_1,0.3840073,0.3763047
210,2025-10-07,ROI_2,0.39360452,0.3868376
211,2025-10-07,ROI_3,0.3833845,0.37781322
212,2025-10-07,ROI_1,0.38121426,0.37625638
213,2025-10-10,ROI_2,0.39947084,0.3854518
214,2025-10-10,ROI_3,0.38569137,0.375817
215,2025-10-10,ROI_1,0.38240245,0.3736352
