,Date,ROI,GCC_90p,GCC_mean
103,2025-06-21,ROI_2,0.5154271,0.5051385
104,2025-06-21,ROI_1,0.44020686,0.42883188
105,2025-06-24,ROI_3,0.4503273,0.4416367
106,2025-06-24,ROI_2,0.5186419,0.5066968
107,2025-06-24,ROI_1,0.4524263,0.4391535
108,2025-06-27,ROI_3,0.44196773,0.43343264
109,2025-06-27,ROI_2,0.5133974,0.50087804
110,2025-06-27,ROI_1,0.43784195,0.42735767
111,2025-06-30,ROI_3,0.43457022,0.4228094
112,2025-06-30,ROI_2,0.5130127,0.49657992
113,2025-06-30,ROI_1,0.4258032,0.41388822
114,2025-07-03,ROI_3,0.4271718,0.42009762
115,2025-07-03,ROI_2,0.5095256,0.4895694
116,2025-07-03,ROI_1,0.42181242,0.4123737
117,2025-07-06,ROI_3,0.42655465,0.41995484
118,2025-07-06,ROI_2,0.49226964,0.48138604
119,2025-07-06,ROI_1,0.42686746,0.41601336
120,2025-07-09,ROI_3,0.43516886,0.42368212
121,2025-07-09,ROI_2,0.5117066,0.4889421
122,2025-07-09,ROI_1,0.43009776,0.41610727
123,2025-07-12,ROI_3,0.42823836,0.42095602
124,2025-07-12,ROI_2,0.4953723,0.48444772
125,2025-07-12,ROI_1,0.4242323,0.41311714
126,2025-07-15,ROI_3,0.4283567,0.41854018
127,2025-07-15,ROI_2,0.49049583,0.48894572
128,2025-07-15,ROI_1,0.41739342,0.40768224
129,2025-07-18,ROI_3,0.42586344,0.4144256
130,2025-07-18,ROI_2,0.49179885,0.48469013
131,2025-07-18,ROI_1,0.41403553,0.40409106
132,2025-07-21,ROI_3,0.41986322,0.4133482
133,2025-07-21,ROI_2,0.4847928,0.47933012
134,2025-07-21,ROI_1,0.41325188,0.40566507
135,2025-07-24,ROI_3,0.42404798,0.41400003
136,2025-07-24,ROI_2,0.49108765,0.48560724
137,2025-07-24,ROI_1,0.41334137,0.40295857
138,2025-07-27,ROI_3,0.42143422,0.41301903
139,2025-07-27,ROI_2,0.4937982,0.48588547
140,2025-07-27,ROI_1,0.41340357,0.40254045
141,2025-07-30,ROI_3,0.4205908,0.4138779
142,2025-07-30,ROI_2,0.49136415,0.47941214
143,2025-07-30,ROI_1,0.41565153,0.40580773
144,2025-08-02,ROI_3,0.4218199,0.411544
145,2025-08-02,ROI_2,0.49464947,0.4763467
146,2025-08-02,ROI_1,0.4130778,0.40349507
147,2025-08-05,ROI_3,0.41440216,0.4092944
148,2025-08-05,ROI_2,0.47984973,0.46937978
149,2025-08-05,ROI_1,0.40962112,0.40096024
150,2025-08-08,ROI_3,0.41242334,0.40689313
151,2025-08-08,ROI_2,0.471116,0.46268898
152,2025-08-08,ROI_1,0.41180703,0.3997783
153,2025-08-11,ROI_3,0.416263,0.4083532
154,2025-08-11,ROI_2,0.4693034,0.4587326
155,2025-08-11,ROI_1,0.40920302,0.4025433
156,2025-08-14,ROI_3,0.41366276,0.40554595
157,2025-08-14,ROI_2,0.4821159,0.46003973
158,2025-08-14,ROI_1,0.4055738,0.3980085
159,2025-08-17,ROI_3,0.40711823,0.4021913
160,2025-08-17,ROI_2,0.4702353,0.45261392
161,2025-08-17,ROI_1,0.4035692,0.39591712
162,2025-08-20,ROI_3,0.41610655,0.40380287
163,2025-08-20,ROI_2,0.4766951,0.4520927
164,2025-08-20,ROI_1,0.40995902,0.3979003
165,2025-08-23,ROI_3,0.4082445,0.3990767
166,2025-08-23,ROI_2,0.44960564,0.4387734
167,2025-08-23,ROI_1,0.40467367,0.39450482
168,2025-08-26,ROI_3,0.413144,0.40337664
169,2025-08-26,ROI_2,0.46718332,0.4476321
170,2025-08-26,ROI_1,0.40705705,0.3980367
171,2025-08-29,ROI_3,0.43620673,0.41553587
172,2025-08-29,ROI_2,0.48284173,0.45627093
173,2025-08-29,ROI_1,0.4390118,0.41500992
174,2025-09-01,ROI_3,0.41902992,0.40996176
175,2025-09-01,ROI_2,0.46028462,0.4474833
176,2025-09-01,ROI_1,0.41828206,0.40842137
177,2025-09-04,ROI_3,0.4114648,0.4045671
178,2025-09-04,ROI_2,0.4575003,0.44537908
179,2025-09-04,ROI_1,0.41206032,0.40011114
180,2025-09-07,ROI_3,0.41160834,0.40452266
181,2025-09-07,ROI_2,0.44894105,0.44223368
182,2025-09-07,ROI_1,0.412686,0.40287572
183,2025-09-10,ROI_3,0.39910945,0.39281327
184,2025-09-10,ROI_2,0.43860868,0.43016016
185,2025-09-10,ROI_1,0.39858848,0.38909832
186,2025-09-13,ROI_3,0.41082793,0.40298167
187,2025-09-13,ROI_2,0.46258026,0.43814468
188,2025-09-13,ROI_1,0.41321024,0.40315768
189,2025-09-16,ROI_3,0.41518715,0.40272623
190,2025-09-16,ROI_2,0.47570556,0.4522131
191,2025-09-16,ROI_1,0.41103902,0.39956498
192,2025-09-19,ROI_3,0.4107613,0.39962527
193,2025-09-19,ROI_2,0.45843652,0.4416036
194,2025-09-19,ROI_1,0.40905535,0.39769718
195,2025-09-22,ROI_3,0.39644882,0.38824087
196,2025-09-22,ROI_2,0.44150484,0.4297996
197,2025-09-22,ROI_1,0.39313662,0.38558534
198,2025-09-25,ROI_3,0.39405695,0.3856135
199,2025-09-25,ROI_2,0.4327047,0.42123958
200,2025-09-25,ROI_1,0.39259613,0.38384134
201,2025-09-28,ROI_3,0.3946727,0.38587233
202,2025-09-28,ROI_2,0.4277707,0.41882595
