,Date,ROI,GCC_90p,GCC_mean
141,2025-07-23,ROI_3,0.44233784,0.42957425
142,2025-07-23,ROI_1,0.4501488,0.43223566
143,2025-07-23,ROI_2,0.48384088,0.47074944
144,2025-07-26,ROI_3,0.43214685,0.42257455
145,2025-07-26,ROI_1,0.42894676,0.4232259
146,2025-07-26,ROI_2,0.476777,0.46524525
147,2025-07-29,ROI_3,0.44639504,0.43093637
148,2025-07-29,ROI_1,0.4551673,0.43584323
149,2025-07-29,ROI_2,0.48246372,0.47088346
150,2025-08-01,ROI_3,0.43331644,0.4234744
151,2025-08-01,ROI_1,0.44055828,0.42769256
152,2025-08-01,ROI_2,0.4802204,0.4596808
153,2025-08-04,ROI_3,0.44554892,0.42560318
154,2025-08-04,ROI_1,0.4521821,0.43034443
155,2025-08-04,ROI_2,0.4804257,0.46259856
156,2025-08-07,ROI_3,0.44709814,0.42810595
157,2025-08-07,ROI_1,0.45964837,0.43611455
158,2025-08-07,ROI_2,0.48701698,0.46710783
159,2025-08-10,ROI_3,0.44291312,0.42648253
160,2025-08-10,ROI_1,0.44877505,0.430473
161,2025-08-10,ROI_2,0.48353207,0.4619908
162,2025-08-13,ROI_3,0.4313164,0.41730127
163,2025-08-13,ROI_1,0.42918655,0.41865158
164,2025-08-13,ROI_2,0.46754074,0.45242286
165,2025-08-16,ROI_3,0.43871137,0.4232469
166,2025-08-16,ROI_1,0.44536814,0.42753464
167,2025-08-16,ROI_2,0.4753154,0.45670038
168,2025-08-19,ROI_3,0.43340677,0.41855988
169,2025-08-19,ROI_1,0.43812957,0.42157477
170,2025-08-19,ROI_2,0.46544135,0.44959754
171,2025-08-22,ROI_3,0.4225858,0.41484416
172,2025-08-22,ROI_1,0.4296667,0.41945848
173,2025-08-22,ROI_2,0.45274428,0.44057852
174,2025-08-25,ROI_3,0.42299274,0.41095924
175,2025-08-25,ROI_1,0.42809895,0.41660476
176,2025-08-25,ROI_2,0.4482719,0.43225574
177,2025-08-28,ROI_3,0.42082527,0.40914425
178,2025-08-28,ROI_1,0.42578244,0.4155309
179,2025-08-28,ROI_2,0.4450562,0.4268343
180,2025-08-31,ROI_3,0.42843965,0.41225433
181,2025-08-31,ROI_1,0.4359618,0.41822883
182,2025-08-31,ROI_2,0.44864666,0.42769247
183,2025-09-03,ROI_3,0.43409067,0.421025
184,2025-09-03,ROI_1,0.44228157,0.42607453
185,2025-09-03,ROI_2,0.46573776,0.44704443
186,2025-09-06,ROI_3,0.43781295,0.42197037
187,2025-09-06,ROI_1,0.44802412,0.42959604
188,2025-09-06,ROI_2,0.4590696,0.4462834
189,2025-09-09,ROI_3,0.42927343,0.41395125
190,2025-09-09,ROI_1,0.43599424,0.4215119
191,2025-09-09,ROI_2,0.46055084,0.4417306
192,2025-09-12,ROI_3,0.42543247,0.41232672
193,2025-09-12,ROI_1,0.43496305,0.4196959
194,2025-09-12,ROI_2,0.45463023,0.43562534
195,2025-09-15,ROI_3,0.42572773,0.4092559
196,2025-09-15,ROI_1,0.43444777,0.41674528
197,2025-09-15,ROI_2,0.4493084,0.42966253
198,2025-09-18,ROI_3,0.4343732,0.41837952
199,2025-09-18,ROI_1,0.4424011,0.4266895
200,2025-09-18,ROI_2,0.473889,0.44775409
201,2025-09-21,ROI_3,0.42414114,0.4137521
202,2025-09-21,ROI_1,0.43741238,0.42165628
203,2025-09-21,ROI_2,0.45746887,0.4440436
204,2025-09-24,ROI_3,0.4229811,0.4080483
205,2025-09-24,ROI_1,0.43255195,0.41533428
206,2025-09-24,ROI_2,0.45383936,0.43859315
207,2025-09-27,ROI_3,0.40459612,0.39759022
208,2025-09-27,ROI_1,0.4080199,0.40145603
209,2025-09-27,ROI_2,0.4359457,0.42575514
210,2025-09-30,ROI_3,0.40339708,0.39748043
211,2025-09-30,ROI_1,0.40459743,0.39804882
212,2025-09-30,ROI_2,0.43661064,0.4226377
213,2025-10-03,ROI_3,0.40120643,0.39310968
214,2025-10-03,ROI_1,0.39803126,0.3905944
215,2025-10-03,ROI_2,0.4265921,0.41474688
216,2025-10-06,ROI_3,0.38922578,0.3813926
217,2025-10-06,ROI_1,0.38020873,0.36905023
218,2025-10-06,ROI_2,0.40186688,0.389759
219,2025-10-09,ROI_3,0.36957884,0.35472697
220,2025-10-09,ROI_1,0.3481296,0.3318898
221,2025-10-09,ROI_2,0.3646494,0.34343496
