,Date,ROI,GCC_90p,GCC_mean
167,2025-07-12,ROI_1,0.42772403,0.40587676
168,2025-07-15,ROI_4,0.38547584,0.3775795
169,2025-07-15,ROI_3,0.36912253,0.35290423
170,2025-07-15,ROI_2,0.36831793,0.3652336
171,2025-07-15,ROI_1,0.42748037,0.4111211
172,2025-07-18,ROI_4,0.38565007,0.37690607
173,2025-07-18,ROI_3,0.36239317,0.35089135
174,2025-07-18,ROI_2,0.3692855,0.36495852
175,2025-07-18,ROI_1,0.42281413,0.40818778
176,2025-07-21,ROI_4,0.3790431,0.37500212
177,2025-07-21,ROI_3,0.35875297,0.34765247
178,2025-07-21,ROI_2,0.36696523,0.36404154
179,2025-07-21,ROI_1,0.41539302,0.4041767
180,2025-07-24,ROI_4,0.3867018,0.37565053
181,2025-07-24,ROI_3,0.36160016,0.35148716
182,2025-07-24,ROI_2,0.37103418,0.36428714
183,2025-07-24,ROI_1,0.41967884,0.40454432
184,2025-07-27,ROI_4,0.38495293,0.374044
185,2025-07-27,ROI_3,0.35967445,0.3511146
186,2025-07-27,ROI_2,0.3680645,0.36338666
187,2025-07-27,ROI_1,0.42464307,0.40464386
188,2025-07-30,ROI_4,0.37976778,0.37210363
189,2025-07-30,ROI_3,0.3545263,0.34746474
190,2025-07-30,ROI_2,0.36589518,0.36244956
191,2025-07-30,ROI_1,0.4096272,0.39848155
192,2025-08-02,ROI_4,0.38345614,0.37493473
193,2025-08-02,ROI_3,0.35703397,0.34798154
194,2025-08-02,ROI_2,0.36745164,0.36424792
195,2025-08-02,ROI_1,0.42995322,0.40875685
196,2025-08-05,ROI_4,0.37602854,0.37154025
197,2025-08-05,ROI_3,0.35250476,0.34465453
198,2025-08-05,ROI_2,0.3646157,0.36185366
199,2025-08-05,ROI_1,0.40671355,0.3979018
200,2025-08-08,ROI_4,0.38025212,0.3744863
201,2025-08-08,ROI_3,0.35055426,0.3452844
202,2025-08-08,ROI_2,0.36671054,0.36257604
203,2025-08-08,ROI_1,0.4249136,0.40807888
204,2025-08-11,ROI_4,0.37989616,0.3712799
205,2025-08-11,ROI_3,0.3580233,0.34747186
206,2025-08-11,ROI_2,0.36667046,0.3612966
207,2025-08-11,ROI_1,0.42247334,0.4001327
208,2025-08-14,ROI_4,0.37732372,0.37166664
