,Date,ROI,GCC_90p,GCC_mean
103,2025-05-25,ROI_1,0.37644464,0.36975628
104,2025-05-28,ROI_4,0.37342298,0.36697358
105,2025-05-28,ROI_3,0.38687998,0.37753978
106,2025-05-28,ROI_2,0.37240654,0.36913273
107,2025-05-28,ROI_1,0.38656127,0.37497076
108,2025-05-31,ROI_4,0.37817097,0.37216696
109,2025-05-31,ROI_3,0.39313588,0.38337734
110,2025-05-31,ROI_2,0.37945813,0.3711563
111,2025-05-31,ROI_1,0.39271453,0.3799451
112,2025-06-03,ROI_4,0.38138828,0.37530845
113,2025-06-03,ROI_3,0.4013282,0.3888414
114,2025-06-03,ROI_2,0.37975636,0.37528008
115,2025-06-03,ROI_1,0.39389202,0.38290164
116,2025-06-06,ROI_4,0.38591614,0.37665573
117,2025-06-06,ROI_3,0.40631515,0.39248702
118,2025-06-06,ROI_2,0.37898618,0.3740879
119,2025-06-06,ROI_1,0.39951167,0.38531208
120,2025-06-09,ROI_4,0.38274404,0.37338567
121,2025-06-09,ROI_3,0.39878052,0.3874204
122,2025-06-09,ROI_2,0.3793853,0.37415415
123,2025-06-09,ROI_1,0.39093262,0.38012013
124,2025-06-12,ROI_4,0.39265,0.38068292
125,2025-06-12,ROI_3,0.41023594,0.39538252
126,2025-06-12,ROI_2,0.38491407,0.37893236
127,2025-06-12,ROI_1,0.39829352,0.38538644
128,2025-06-15,ROI_4,0.3802461,0.37463048
129,2025-06-15,ROI_3,0.40577006,0.392405
130,2025-06-15,ROI_2,0.38513875,0.37411132
131,2025-06-15,ROI_1,0.3948471,0.38642162
132,2025-06-18,ROI_4,0.400193,0.38439995
133,2025-06-18,ROI_3,0.42557037,0.4024766
134,2025-06-18,ROI_2,0.38834265,0.37842995
135,2025-06-18,ROI_1,0.4165891,0.39337644
136,2025-06-21,ROI_4,0.383168,0.3771744
137,2025-06-21,ROI_3,0.40031666,0.38889754
138,2025-06-21,ROI_2,0.38658008,0.37772048
139,2025-06-21,ROI_1,0.3890896,0.37974477
140,2025-06-24,ROI_4,0.40105554,0.38237044
141,2025-06-24,ROI_3,0.43270263,0.40465274
142,2025-06-24,ROI_2,0.38578314,0.37661377
143,2025-06-24,ROI_1,0.42037672,0.39330786
144,2025-06-27,ROI_4,0.38802755,0.3732326
145,2025-06-27,ROI_3,0.40770876,0.38671744
146,2025-06-27,ROI_2,0.38149372,0.3733794
147,2025-06-27,ROI_1,0.39167306,0.379244
148,2025-06-30,ROI_4,0.39219972,0.37876654
149,2025-06-30,ROI_3,0.4241008,0.39366928
150,2025-06-30,ROI_2,0.3833276,0.37476495
151,2025-06-30,ROI_1,0.41328934,0.38649154
152,2025-07-03,ROI_4,0.3846482,0.376082
153,2025-07-03,ROI_3,0.41008344,0.39130425
154,2025-07-03,ROI_2,0.37746665,0.3706427
155,2025-07-03,ROI_1,0.40845546,0.38710222
156,2025-07-06,ROI_4,0.4053106,0.387696
157,2025-07-06,ROI_3,0.43591678,0.4107803
158,2025-07-06,ROI_2,0.3859461,0.3754792
159,2025-07-06,ROI_1,0.43089017,0.40448204
160,2025-07-09,ROI_4,0.37855202,0.37420437
161,2025-07-09,ROI_3,0.3962565,0.38518497
162,2025-07-09,ROI_2,0.38240424,0.37471697
163,2025-07-09,ROI_1,0.39736658,0.38147897
164,2025-07-12,ROI_4,0.3779612,0.3723623
165,2025-07-12,ROI_3,0.3925065,0.38510522
166,2025-07-12,ROI_2,0.37659666,0.3721986
167,2025-07-12,ROI_1,0.38813224,0.37993532
168,2025-07-15,ROI_4,0.37511343,0.3712314
169,2025-07-15,ROI_3,0.39299852,0.3820596
170,2025-07-15,ROI_2,0.37792262,0.37107414
171,2025-07-15,ROI_1,0.39381382,0.37836426
172,2025-07-18,ROI_4,0.3775149,0.37050262
173,2025-07-18,ROI_3,0.39437288,0.38129961
174,2025-07-18,ROI_2,0.37536538,0.36937168
175,2025-07-18,ROI_1,0.39160666,0.3783431
176,2025-07-21,ROI_4,0.3900651,0.37042537
177,2025-07-21,ROI_3,0.40323192,0.38230273
178,2025-07-21,ROI_2,0.3769929,0.3696402
179,2025-07-21,ROI_1,0.4040177,0.37973732
180,2025-07-24,ROI_4,0.3841083,0.36894467
181,2025-07-24,ROI_3,0.40320882,0.37850034
182,2025-07-24,ROI_2,0.3756982,0.36823583
183,2025-07-24,ROI_1,0.38654724,0.37472004
184,2025-07-27,ROI_4,0.36991265,0.36724043
185,2025-07-27,ROI_3,0.3868669,0.3780289
186,2025-07-27,ROI_2,0.37126833,0.36655927
187,2025-07-27,ROI_1,0.38532203,0.3735312
188,2025-07-30,ROI_4,0.37266675,0.3678295
189,2025-07-30,ROI_3,0.38513342,0.37995738
190,2025-07-30,ROI_2,0.37251908,0.3672085
191,2025-07-30,ROI_1,0.38463694,0.37717852
192,2025-08-02,ROI_4,0.37306753,0.36793765
193,2025-08-02,ROI_3,0.38799495,0.38022026
194,2025-08-02,ROI_2,0.37290773,0.36711702
195,2025-08-02,ROI_1,0.38188937,0.3757751
196,2025-08-05,ROI_4,0.3790541,0.37170503
197,2025-08-05,ROI_3,0.40087092,0.38587743
198,2025-08-05,ROI_2,0.39011785,0.37208724
199,2025-08-05,ROI_1,0.39246047,0.3807776
200,2025-08-08,ROI_4,0.38038662,0.37437275
201,2025-08-08,ROI_3,0.39900208,0.38684818
202,2025-08-08,ROI_2,0.3781569,0.37111762
203,2025-08-08,ROI_1,0.39545184,0.3805754
204,2025-08-11,ROI_4,0.38030082,0.37185553
205,2025-08-11,ROI_3,0.39909774,0.38273218
206,2025-08-11,ROI_2,0.37963897,0.37018058
207,2025-08-11,ROI_1,0.39395833,0.3772215
208,2025-08-14,ROI_4,0.3724325,0.36789238
209,2025-08-14,ROI_3,0.38968024,0.37944755
210,2025-08-14,ROI_2,0.3765473,0.37034553
211,2025-08-14,ROI_1,0.38291758,0.3765523
212,2025-08-17,ROI_4,0.3716968,0.3654068
213,2025-08-17,ROI_3,0.38704276,0.37508234
214,2025-08-17,ROI_2,0.37134188,0.36504945
215,2025-08-17,ROI_1,0.38651612,0.3687125
216,2025-08-20,ROI_4,0.369919,0.3644074
217,2025-08-20,ROI_3,0.37757868,0.37150693
218,2025-08-20,ROI_2,0.3681837,0.36442482
219,2025-08-20,ROI_1,0.36907622,0.36457872
220,2025-08-23,ROI_4,0.36808518,0.36289993
221,2025-08-23,ROI_3,0.37563413,0.37030688
222,2025-08-23,ROI_2,0.36704537,0.36351445
223,2025-08-23,ROI_1,0.3683156,0.3622269
224,2025-08-26,ROI_4,0.36349955,0.36130017
225,2025-08-26,ROI_3,0.37415546,0.36919835
226,2025-08-26,ROI_2,0.36768925,0.36266208
227,2025-08-26,ROI_1,0.3648301,0.3616425
228,2025-08-29,ROI_4,0.37034875,0.3614759
229,2025-08-29,ROI_3,0.3802381,0.36895582
230,2025-08-29,ROI_2,0.3705967,0.36192498
231,2025-08-29,ROI_1,0.37250957,0.3619544
232,2025-09-01,ROI_4,0.3728732,0.36598885
233,2025-09-01,ROI_3,0.38572896,0.37653592
234,2025-09-01,ROI_2,0.37230426,0.36542934
235,2025-09-01,ROI_1,0.37725198,0.36830997
236,2025-09-04,ROI_4,0.36723626,0.36191145
237,2025-09-04,ROI_3,0.37750167,0.37128532
